,Time (sec),Latitude (deg),Longitude (deg),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Traction Battery Pack Performance Retention Rate (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Status of the Engine Condition/ Stop or Run,Engine fuel rate (gal/hr),Driver's demand engine - percent torque (%),Actual engine - percent torque (%),Status of the Remote A/C Power Supply Request/ OFF or ON,Fuel injection timing (deg),Enhanced Hybrid/EV Charging State,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Solar Ventilation Switch,Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Total Weight Information (lbs),Timestamp,Outside Temp in C,Humidity,Wind Speed
295,304.299,34.24328,-118.5288,97.90096,39.97154,0.01904081,0.2001598,302.4093,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,266,69.8,0.0,1,1.475722,0.04054264,36.39927,4.715039,70.7,0,0,0,77.9,0.0,82.625,84.2,75.68627,0,-0.1450377,-2.862808,0.0,70.448,32.35,27.146,13.632,0,17.04956,0.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,39,0,0.0,0.0,0.0,0,1688183599.299,76.6,58.0,5.75
296,305.286,34.24328,-118.5288,97.90096,39.97154,0.01904081,0.2001598,302.4093,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,266,69.8,0.0,1,1.475722,0.04054264,36.39927,4.715039,70.7,0,0,0,77.9,0.0,82.625,84.2,75.68627,0,-0.1450377,-2.862808,0.0,70.448,32.35,27.146,13.632,0,17.04956,0.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,39,0,0.0,0.0,0.0,0,1688183600.286,76.6,58.0,5.75
297,306.288,34.24328,-118.5288,97.90096,39.97154,0.01904081,0.2001598,302.4093,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,266,69.8,0.0,1,1.475722,0.04054264,36.39927,4.715039,70.7,0,0,0,77.9,0.0,82.625,84.2,75.68627,0,-0.1450377,-2.862808,0.0,70.448,32.35,27.146,13.632,0,17.04956,0.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,39,0,0.0,0.0,0.0,0,1688183601.288,76.6,58.0,5.75
298,307.296,34.24328,-118.5289,97.90096,39.97154,0.01904081,0.2001598,302.4093,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,266,69.8,0.0,1,1.475722,0.04054264,36.39927,4.715039,70.7,0,0,0,77.9,0.0,82.625,84.2,75.68627,0,-0.1450377,-2.862808,0.0,70.448,32.35,27.146,13.632,0,17.04956,0.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,39,0,0.0,0.0,0.0,0,1688183602.296,76.6,58.0,5.75
299,308.298,34.24328,-118.5289,97.90096,39.97154,0.01904081,0.2001598,302.4093,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,266,69.8,0.0,1,1.475722,0.04054264,36.39927,4.715039,70.7,0,0,0,77.9,0.0,82.625,84.2,75.68627,0,-0.1450377,-2.862808,0.0,70.448,32.35,27.146,13.632,0,17.04956,0.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,39,0,0.0,0.0,0.0,0,1688183603.298,76.6,58.0,5.75
300,309.296,34.24328,-118.5289,97.90096,39.97154,0.01904081,0.2001598,302.4093,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,266,69.8,0.0,1,1.475722,0.04054264,36.39927,4.715039,70.7,0,0,0,77.9,0.0,82.625,84.2,75.68627,0,-0.1450377,-2.862808,0.0,70.448,32.35,27.146,13.632,0,17.04956,0.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,39,0,0.0,0.0,0.0,0,1688183604.296,76.6,58.0,5.75
301,310.291,34.24328,-118.5289,97.90096,39.97154,0.01904081,0.2001598,302.4093,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,266,69.8,0.0,1,1.475722,0.04054264,36.39927,4.715039,70.7,0,0,0,77.9,0.0,82.625,84.2,75.68627,0,-0.1450377,-2.862808,0.0,70.448,32.35,27.146,13.632,0,17.04956,0.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,39,0,0.0,0.0,0.0,0,1688183605.291,76.6,58.0,5.75
302,311.285,34.24328,-118.5289,97.90096,39.97154,0.01904081,0.2001598,302.4093,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,266,69.8,0.0,1,1.475722,0.04054264,36.39927,4.715039,70.7,0,0,0,77.9,0.0,82.625,84.2,75.68627,0,-0.1450377,-2.862808,0.0,70.448,32.35,27.146,13.632,0,17.04956,0.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,39,0,0.0,0.0,0.0,0,1688183606.285,76.6,58.0,5.75
303,312.296,34.24329,-118.5289,97.90096,39.97154,0.01904081,0.2001598,302.4093,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,266,69.8,0.0,1,1.475722,0.04054264,36.39927,4.715039,70.7,0,0,0,77.9,0.0,82.625,84.2,75.68627,0,-0.1450377,-2.862808,0.0,70.448,32.35,27.146,13.632,0,17.04956,0.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,39,0,0.0,0.0,0.0,0,1688183607.296,76.6,58.0,5.75
304,313.296,34.24329,-118.5289,97.90096,39.97154,0.01904081,0.2001598,302.4093,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,266,69.8,0.0,1,1.475722,0.04054264,36.39927,4.715039,70.7,0,0,0,77.9,0.0,82.625,84.2,75.68627,0,-0.1450377,-2.862808,0.0,70.448,32.35,27.146,13.632,0,17.04956,0.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,39,0,0.0,0.0,0.0,0,1688183608.296,76.6,58.0,5.75
305,314.286,34.24329,-118.5289,97.90096,39.97154,0.01904081,0.2001598,302.4093,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,266,69.8,0.0,1,1.475722,0.04054264,36.39927,4.715039,70.7,0,0,0,77.9,0.0,82.625,84.2,75.68627,0,-0.1450377,-2.862808,0.0,70.448,32.35,27.146,13.632,0,17.04956,0.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,39,0,0.0,0.0,0.0,0,1688183609.286,76.6,58.0,5.75
306,317.297,34.24329,-118.5289,97.90096,39.97154,0.01904081,0.2001598,302.4093,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,266,69.8,0.0,1,1.475722,0.04054264,36.39927,4.715039,70.7,0,0,0,77.9,0.0,82.625,84.2,75.68627,0,-0.1450377,-2.862808,0.0,70.448,32.35,27.146,13.632,0,17.04956,0.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,39,0,0.0,0.0,0.0,0,1688183612.297,76.6,58.0,5.75
307,318.297,34.24329,-118.5289,97.90096,39.97154,0.01904081,0.2001598,302.4093,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,266,69.8,0.0,1,1.475722,0.04054264,36.39927,4.715039,70.7,0,0,0,77.9,0.0,82.625,84.2,75.68627,0,-0.1450377,-2.862808,0.0,70.448,32.35,27.146,13.632,0,17.04956,0.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,39,0,0.0,0.0,0.0,0,1688183613.297,76.6,58.0,5.75
308,319.296,34.24329,-118.5289,97.90096,39.97154,0.01904081,0.2001598,302.4093,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,266,69.8,0.0,1,1.475722,0.04054264,36.39927,4.715039,70.7,0,0,0,77.9,0.0,82.625,84.2,75.68627,0,-0.1450377,-2.862808,0.0,70.448,32.35,27.146,13.632,0,17.04956,0.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,39,0,0.0,0.0,0.0,0,1688183614.296,76.6,58.0,5.75
309,320.293,34.2433,-118.5289,97.90096,39.97154,0.01904081,0.2001598,302.4093,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,266,69.8,0.0,1,1.475722,0.04054264,36.39927,4.715039,70.7,0,0,0,77.9,0.0,82.625,84.2,75.68627,0,-0.1450377,-2.862808,0.0,70.448,32.35,27.146,13.632,0,17.04956,0.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,39,0,0.0,0.0,0.0,0,1688183615.293,76.6,58.0,5.75
310,321.375,34.2433,-118.5289,97.90096,39.97154,0.01904081,0.2001598,302.4093,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,266,69.8,0.0,1,1.475722,0.04054264,36.39927,4.715039,70.7,0,0,0,77.9,0.0,82.625,84.2,75.68627,0,-0.1450377,-2.862808,0.0,70.448,32.35,27.146,13.632,0,17.04956,0.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,39,0,0.0,0.0,0.0,0,1688183616.375,76.6,58.0,5.75
311,322.31,34.24329,-118.5289,97.90096,39.97154,0.01904081,0.2001598,302.4093,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,266,69.8,0.0,1,1.475722,0.04054264,36.39927,4.715039,70.7,0,0,0,77.9,0.0,82.625,84.2,75.68627,0,-0.1450377,-2.862808,0.0,70.448,32.35,27.146,13.632,0,17.04956,0.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,39,0,0.0,0.0,0.0,0,1688183617.31,76.6,58.0,5.75
