# StartTime = 06/13/2023 02:59:20.6064 PM
# FuelCalculationMethod = MassAirFlow
Time (sec), Vehicle speed (MPH), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Instant CO2 rate (lb/mile), Total CO2 (lbs), CO2 flow (lb/min), Engine RPM (RPM), Intake air temperature (°F), Mass air flow rate (lb/min), Absolute load value (%), Engine fuel rate (gal/hr), Engine Fuel Rate (lb/min), Vehicle Fuel Rate (lb/min), Cylinder Fuel Rate, Mass air flow rate (lb/min).1, Engine Power (hp), Fuel Remaining (gal), Intake Air Temp (F), Outside Air Temp (F), Calculated load value (%), Engine coolant temperature (°F), Time since engine start (sec), Fuel level input (%), Evap system vapor pressure (inH2O), Ambient air temperature (°F), Engine oil temperature (°F), Engine Exhaust Flow Rate (lb/min), Intake manifold absolute pressure (inHg), AirCon High Side Pressure (PSI), A/C Cutoff Signal, Fuel system 1 status, Fuel system 2 status, Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Trip Duration (min), Ambient Temperature Sensor (°F), Blower Motor Speed Level, Blower Motor Speed Level (Rear), Compressor Drive Check, Compressor Speed (RPM), Compressor Target Speed (RPM), Electric Fan Speed (%), Engine Coolant Temperature (°F), Humidity Level, Humidity Sensor (%), Regulator Pressure Sensor (MPa), Room Temperature Sensor (°F), This item is Engine Coolant Temperature. (°F), This item is only used to display the customized status., Air Conditioner Feedback Value (L/s), Ambient Temperature for Air Conditioner (°F), Current Air Conditioner ECU Communication Status, Engine Coolant Temperature (IN) (°F), Engine Fuel Rate (lb/min).1, Engine Speed (RPM), Initial Intake Air Temperature (°F), Intake Air (°F), This item indicates the output value of the Refrigerant Outlet Temperature Sensor. (°F)
432.563,34.17542,439.3781,29.85204,0.07778133,0.04459902,5.242408,0.02540317,0.0,98.6,0.121716,0.0,0,0,0,0,0.0,1.066468,0,0,0,0.0,168.8,402,0,0,73.4,0,0,1.362523,0,0,1,0,1.047164,0.04048641,25.86459,7.121638,78.26,13,0,0,2365,2375,0,185.54,0,0,0,81.05,0,0,0,0,1,0,0,0.0,89.375,95.0,0
433.565,29.82582,1593.679,29.99951,0.01871507,0.01229597,5.242907,0.00611229,639.75,95.0,0.027783,10.58823,0,0,0,0,0.705046,0.2566044,0,0,0,70.19608,185.0,460,0,0,75.2,0,0,0.0,0,0,4,0,1.087387,0.04051188,26.84119,7.219884,78.26,13,0,0,2374,2381,0,186.8,0,0,0,81.05,0,0,0,0,1,0,0,1554.5,89.375,91.4,0
434.571,29.82582,1593.679,29.99951,0.01871507,0.01229597,5.242907,0.00611229,639.75,95.0,0.027783,10.58823,0,0,0,0,0.705046,0.2566044,0,0,0,70.19608,185.0,460,0,0,75.2,0,0,0.0,0,0,4,0,1.087387,0.04051188,26.84119,7.219884,78.26,13,0,0,2374,2381,0,186.8,0,0,0,81.05,0,0,0,0,1,0,0,1554.5,89.375,91.4,0
435.562,29.82582,1593.679,29.99951,0.01871507,0.01229597,5.242907,0.00611229,639.75,95.0,0.027783,10.58823,0,0,0,0,0.705046,0.2566044,0,0,0,70.19608,185.0,460,0,0,75.2,0,0,0.0,0,0,4,0,1.087387,0.04051188,26.84119,7.219884,78.26,13,0,0,2374,2381,0,186.8,0,0,0,81.05,0,0,0,0,1,0,0,1554.5,89.375,91.4,0
436.564,29.82582,1593.679,29.99951,0.01871507,0.01229597,5.242907,0.00611229,639.75,95.0,0.027783,10.58823,0,0,0,0,0.705046,0.2566044,0,0,0,70.19608,185.0,460,0,0,75.2,0,0,0.0,0,0,4,0,1.087387,0.04051188,26.84119,7.219884,78.26,13,0,0,2374,2381,0,186.8,0,0,0,81.05,0,0,0,0,1,0,0,1554.5,89.375,91.4,0
437.561,29.82582,1593.679,29.99951,0.01871507,0.01229597,5.242907,0.00611229,639.75,95.0,0.027783,10.58823,0,0,0,0,0.705046,0.2566044,0,0,0,70.19608,185.0,460,0,0,75.2,0,0,0.0,0,0,4,0,1.087387,0.04051188,26.84119,7.219884,78.26,13,0,0,2374,2381,0,186.8,0,0,0,81.05,0,0,0,0,1,0,0,1554.5,89.375,91.4,0
438.562,31.68993,28.67659,29.99183,1.10508,0.6833392,5.278063,0.3609162,1525.75,95.0,1.64052,44.70588,0,0,0,0,2.200755,15.15188,0,0,0,92.54902,185.0,460,0,0,75.2,0,0,46.72377,0,0,2,0,1.139149,0.04230625,26.92626,7.301029,78.26,13,0,0,2386,2397,0,187.43,0,0,0,81.05,0,0,0,0,1,0,0,1186.5,89.375,89.6,0
439.561,31.68993,28.67659,29.99183,1.10508,0.6833392,5.278063,0.3609162,1525.75,95.0,1.64052,44.70588,0,0,0,0,2.200755,15.15188,0,0,0,92.54902,185.0,460,0,0,75.2,0,0,46.72377,0,0,2,0,1.139149,0.04230625,26.92626,7.301029,78.26,13,0,0,2386,2397,0,187.43,0,0,0,81.05,0,0,0,0,1,0,0,1186.5,89.375,89.6,0
440.563,31.68993,28.67659,29.99183,1.10508,0.6833392,5.278063,0.3609162,1525.75,95.0,1.64052,44.70588,0,0,0,0,2.200755,15.15188,0,0,0,92.54902,185.0,460,0,0,75.2,0,0,46.72377,0,0,2,0,1.139149,0.04230625,26.92626,7.301029,78.26,13,0,0,2386,2397,0,187.43,0,0,0,81.05,0,0,0,0,1,0,0,1186.5,89.375,89.6,0
441.563,31.68993,28.67659,29.99183,1.10508,0.6833392,5.278063,0.3609162,1525.75,95.0,1.64052,44.70588,0,0,0,0,2.200755,15.15188,0,0,0,92.54902,185.0,460,0,0,75.2,0,0,46.72377,0,0,2,0,1.139149,0.04230625,26.92626,7.301029,78.26,13,0,0,2386,2397,0,187.43,0,0,0,81.05,0,0,0,0,1,0,0,1186.5,89.375,89.6,0
442.564,31.68993,28.67659,29.99183,1.10508,0.6833392,5.278063,0.3609162,1525.75,95.0,1.64052,44.70588,0,0,0,0,2.200755,15.15188,0,0,0,92.54902,185.0,460,0,0,75.2,0,0,46.72377,0,0,2,0,1.139149,0.04230625,26.92626,7.301029,78.26,13,0,0,2386,2397,0,187.43,0,0,0,81.05,0,0,0,0,1,0,0,1186.5,89.375,89.6,0
443.563,32.3113,486.6911,30.1443,0.06638975,0.04026339,5.279855,0.02168271,414.0,95.0,0.099225,12.94118,0,0,0,0,0.1677408,0.9102772,0,0,0,98.03922,185.0,460,0,0,75.2,0,0,1.184962,0,0,1,0,1.182979,0.04239773,27.90195,7.376974,78.26,13,0,0,2396,2397,0,187.43,0,0,0,81.05,0,0,0,0,1,0,0,2153.75,89.375,89.6,0
444.562,32.3113,486.6911,30.1443,0.06638975,0.04026339,5.279855,0.02168271,414.0,95.0,0.099225,12.94118,0,0,0,0,0.1677408,0.9102772,0,0,0,98.03922,185.0,460,0,0,75.2,0,0,1.184962,0,0,1,0,1.182979,0.04239773,27.90195,7.376974,78.26,13,0,0,2396,2397,0,187.43,0,0,0,81.05,0,0,0,0,1,0,0,2153.75,89.375,89.6,0
445.565,32.3113,486.6911,30.1443,0.06638975,0.04026339,5.279855,0.02168271,414.0,95.0,0.099225,12.94118,0,0,0,0,0.1677408,0.9102772,0,0,0,98.03922,185.0,460,0,0,75.2,0,0,1.184962,0,0,1,0,1.182979,0.04239773,27.90195,7.376974,78.26,13,0,0,2396,2397,0,187.43,0,0,0,81.05,0,0,0,0,1,0,0,2153.75,89.375,89.6,0
446.565,32.3113,486.6911,30.1443,0.06638975,0.04026339,5.279855,0.02168271,414.0,95.0,0.099225,12.94118,0,0,0,0,0.1677408,0.9102772,0,0,0,98.03922,185.0,460,0,0,75.2,0,0,1.184962,0,0,1,0,1.182979,0.04239773,27.90195,7.376974,78.26,13,0,0,2396,2397,0,187.43,0,0,0,81.05,0,0,0,0,1,0,0,2153.75,89.375,89.6,0
447.564,34.17542,21.84211,30.08702,1.564657,0.8971585,5.318041,0.5110127,2110.75,95.0,2.327157,45.88235,0,0,0,0,3.044564,21.45319,0,0,0,92.94118,185.0,460,0,0,75.2,0,0,102.4217,0,0,2,0,1.226184,0.04434675,27.64991,7.458079,78.26,13,0,0,2338,2422,0,188.69,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,91.4,0
448.564,34.17542,21.84211,30.08702,1.564657,0.8971585,5.318041,0.5110127,2110.75,95.0,2.327157,45.88235,0,0,0,0,3.044564,21.45319,0,0,0,92.94118,185.0,460,0,0,75.2,0,0,102.4217,0,0,2,0,1.226184,0.04434675,27.64991,7.458079,78.26,13,0,0,2338,2422,0,188.69,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,91.4,0
449.568,34.17542,21.84211,30.08702,1.564657,0.8971585,5.318041,0.5110127,2110.75,95.0,2.327157,45.88235,0,0,0,0,3.044564,21.45319,0,0,0,92.94118,185.0,460,0,0,75.2,0,0,102.4217,0,0,2,0,1.226184,0.04434675,27.64991,7.458079,78.26,13,0,0,2338,2422,0,188.69,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,91.4,0
450.563,34.17542,21.84211,30.08702,1.564657,0.8971585,5.318041,0.5110127,2110.75,95.0,2.327157,45.88235,0,0,0,0,3.044564,21.45319,0,0,0,92.94118,185.0,460,0,0,75.2,0,0,102.4217,0,0,2,0,1.226184,0.04434675,27.64991,7.458079,78.26,13,0,0,2338,2422,0,188.69,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,91.4,0
451.561,34.17542,21.84211,30.08702,1.564657,0.8971585,5.318041,0.5110127,2110.75,95.0,2.327157,45.88235,0,0,0,0,3.044564,21.45319,0,0,0,92.94118,185.0,460,0,0,75.2,0,0,102.4217,0,0,2,0,1.226184,0.04434675,27.64991,7.458079,78.26,13,0,0,2338,2422,0,188.69,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,91.4,0
452.565,34.17542,21.84211,30.08702,1.564657,0.8971585,5.318041,0.5110127,2110.75,95.0,2.327157,45.88235,0,0,0,0,3.044564,21.45319,0,0,0,92.94118,185.0,460,0,0,75.2,0,0,102.4217,0,0,2,0,1.226184,0.04434675,27.64991,7.458079,78.26,13,0,0,2338,2422,0,188.69,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,91.4,0
453.57,33.55404,82.40381,30.19352,0.4071904,0.2378025,5.328813,0.1329873,1061.5,91.4,0.60858,51.76471,0,0,0,0,1.541119,5.583034,0,0,0,98.82353,185.0,460,0,0,75.2,0,0,5.253486,0,0,1,0,1.271692,0.04489655,28.32493,7.548241,78.26,13,0,0,2420,2384,0,189.32,0,0,0,80.6,0,0,0,0,1,0,0,2699.0,89.375,89.6,0
454.569,33.55404,82.40381,30.19352,0.4071904,0.2378025,5.328813,0.1329873,1061.5,91.4,0.60858,51.76471,0,0,0,0,1.541119,5.583034,0,0,0,98.82353,185.0,460,0,0,75.2,0,0,5.253486,0,0,1,0,1.271692,0.04489655,28.32493,7.548241,78.26,13,0,0,2420,2384,0,189.32,0,0,0,80.6,0,0,0,0,1,0,0,2699.0,89.375,89.6,0
455.567,33.55404,82.40381,30.19352,0.4071904,0.2378025,5.328813,0.1329873,1061.5,91.4,0.60858,51.76471,0,0,0,0,1.541119,5.583034,0,0,0,98.82353,185.0,460,0,0,75.2,0,0,5.253486,0,0,1,0,1.271692,0.04489655,28.32493,7.548241,78.26,13,0,0,2420,2384,0,189.32,0,0,0,80.6,0,0,0,0,1,0,0,2699.0,89.375,89.6,0
456.571,33.55404,82.40381,30.19352,0.4071904,0.2378025,5.328813,0.1329873,1061.5,91.4,0.60858,51.76471,0,0,0,0,1.541119,5.583034,0,0,0,98.82353,185.0,460,0,0,75.2,0,0,5.253486,0,0,1,0,1.271692,0.04489655,28.32493,7.548241,78.26,13,0,0,2420,2384,0,189.32,0,0,0,80.6,0,0,0,0,1,0,0,2699.0,89.375,89.6,0
457.567,33.55404,82.40381,30.19352,0.4071904,0.2378025,5.328813,0.1329873,1061.5,91.4,0.60858,51.76471,0,0,0,0,1.541119,5.583034,0,0,0,98.82353,185.0,460,0,0,75.2,0,0,5.253486,0,0,1,0,1.271692,0.04489655,28.32493,7.548241,78.26,13,0,0,2420,2384,0,189.32,0,0,0,80.6,0,0,0,0,1,0,0,2699.0,89.375,89.6,0
458.568,33.55404,13.58806,29.96902,2.469378,1.442137,5.401834,0.8064919,2699.0,91.4,3.478167,52.94118,0,0,0,0,3.654325,33.85791,0,0,0,87.05882,185.0,460,0,0,75.2,0,0,59.31564,0,0,2,0,1.322325,0.04862357,27.19515,7.633833,78.26,13,0,0,2363,2359,0,189.95,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,91.4,0
459.567,33.55404,13.58806,29.96902,2.469378,1.442137,5.401834,0.8064919,2699.0,91.4,3.478167,52.94118,0,0,0,0,3.654325,33.85791,0,0,0,87.05882,185.0,460,0,0,75.2,0,0,59.31564,0,0,2,0,1.322325,0.04862357,27.19515,7.633833,78.26,13,0,0,2363,2359,0,189.95,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,91.4,0
460.566,33.55404,13.58806,29.96902,2.469378,1.442137,5.401834,0.8064919,2699.0,91.4,3.478167,52.94118,0,0,0,0,3.654325,33.85791,0,0,0,87.05882,185.0,460,0,0,75.2,0,0,59.31564,0,0,2,0,1.322325,0.04862357,27.19515,7.633833,78.26,13,0,0,2363,2359,0,189.95,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,91.4,0
461.571,33.55404,13.58806,29.96902,2.469378,1.442137,5.401834,0.8064919,2699.0,91.4,3.478167,52.94118,0,0,0,0,3.654325,33.85791,0,0,0,87.05882,185.0,460,0,0,75.2,0,0,59.31564,0,0,2,0,1.322325,0.04862357,27.19515,7.633833,78.26,13,0,0,2363,2359,0,189.95,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,91.4,0
462.567,30.44719,27.8136,29.95728,1.094687,0.7045416,5.432261,0.3575218,1346.0,91.4,1.632582,45.4902,0,0,0,0,1.932208,15.00938,0,0,0,92.54902,185.0,460,0,0,75.2,0,0,10.94992,0,0,4,0,1.365613,0.05017654,27.21616,7.709398,78.26,13,0,0,2358,2369,0,189.95,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,91.4,0
463.567,30.44719,27.8136,29.95728,1.094687,0.7045416,5.432261,0.3575218,1346.0,91.4,1.632582,45.4902,0,0,0,0,1.932208,15.00938,0,0,0,92.54902,185.0,460,0,0,75.2,0,0,10.94992,0,0,4,0,1.365613,0.05017654,27.21616,7.709398,78.26,13,0,0,2358,2369,0,189.95,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,91.4,0
464.566,30.44719,27.8136,29.95728,1.094687,0.7045416,5.432261,0.3575218,1346.0,91.4,1.632582,45.4902,0,0,0,0,1.932208,15.00938,0,0,0,92.54902,185.0,460,0,0,75.2,0,0,10.94992,0,0,4,0,1.365613,0.05017654,27.21616,7.709398,78.26,13,0,0,2358,2369,0,189.95,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,91.4,0
465.566,30.44719,27.8136,29.95728,1.094687,0.7045416,5.432261,0.3575218,1346.0,91.4,1.632582,45.4902,0,0,0,0,1.932208,15.00938,0,0,0,92.54902,185.0,460,0,0,75.2,0,0,10.94992,0,0,4,0,1.365613,0.05017654,27.21616,7.709398,78.26,13,0,0,2358,2369,0,189.95,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,91.4,0
466.564,30.44719,27.8136,29.95728,1.094687,0.7045416,5.432261,0.3575218,1346.0,91.4,1.632582,45.4902,0,0,0,0,1.932208,15.00938,0,0,0,92.54902,185.0,460,0,0,75.2,0,0,10.94992,0,0,4,0,1.365613,0.05017654,27.21616,7.709398,78.26,13,0,0,2358,2369,0,189.95,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,91.4,0
467.561,22.36936,1082.951,30.0558,0.02065593,0.01809485,5.432771,0.00674617,0.0,91.4,0.030429,0.0,0,0,0,0,0.0,0.2832158,0,0,0,0.0,185.0,460,0,0,75.2,0,0,0.4092431,0,0,1,0,1.393712,0.05020259,27.76175,7.787761,78.26,13,0,0,2369,2382,0,189.95,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,95.0,0
468.556,22.36936,1082.951,30.0558,0.02065593,0.01809485,5.432771,0.00674617,0.0,91.4,0.030429,0.0,0,0,0,0,0.0,0.2832158,0,0,0,0.0,185.0,460,0,0,75.2,0,0,0.4092431,0,0,1,0,1.393712,0.05020259,27.76175,7.787761,78.26,13,0,0,2369,2382,0,189.95,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,95.0,0
469.561,22.36936,1082.951,30.0558,0.02065593,0.01809485,5.432771,0.00674617,0.0,91.4,0.030429,0.0,0,0,0,0,0.0,0.2832158,0,0,0,0.0,185.0,460,0,0,75.2,0,0,0.4092431,0,0,1,0,1.393712,0.05020259,27.76175,7.787761,78.26,13,0,0,2369,2382,0,189.95,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,95.0,0
470.563,22.36936,1082.951,30.0558,0.02065593,0.01809485,5.432771,0.00674617,0.0,91.4,0.030429,0.0,0,0,0,0,0.0,0.2832158,0,0,0,0.0,185.0,460,0,0,75.2,0,0,0.4092431,0,0,1,0,1.393712,0.05020259,27.76175,7.787761,78.26,13,0,0,2369,2382,0,189.95,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,95.0,0
471.567,22.36936,1082.951,30.0558,0.02065593,0.01809485,5.432771,0.00674617,0.0,91.4,0.030429,0.0,0,0,0,0,0.0,0.2832158,0,0,0,0.0,185.0,460,0,0,75.2,0,0,0.4092431,0,0,1,0,1.393712,0.05020259,27.76175,7.787761,78.26,13,0,0,2369,2382,0,189.95,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,95.0,0
472.554,22.36936,1082.951,30.0558,0.02065593,0.01809485,5.432771,0.00674617,0.0,91.4,0.030429,0.0,0,0,0,0,0.0,0.2832158,0,0,0,0.0,185.0,460,0,0,75.2,0,0,0.4092431,0,0,1,0,1.393712,0.05020259,27.76175,7.787761,78.26,13,0,0,2369,2382,0,189.95,0,0,0,80.6,0,0,0,0,1,0,0,0.0,89.375,95.0,0
473.563,1.864114,100.1842,30.06199,0.01860685,0.195598,5.433249,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,185.0,460,0,0,75.2,0,0,0.0,0,0,1,0,1.396159,0.05022693,27.79702,7.882631,78.26,13,0,0,2383,2387,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,0.0,89.375,95.0,0
474.568,1.864114,100.1842,30.06199,0.01860685,0.195598,5.433249,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,185.0,460,0,0,75.2,0,0,0.0,0,0,1,0,1.396159,0.05022693,27.79702,7.882631,78.26,13,0,0,2383,2387,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,0.0,89.375,95.0,0
475.562,1.864114,100.1842,30.06199,0.01860685,0.195598,5.433249,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,185.0,460,0,0,75.2,0,0,0.0,0,0,1,0,1.396159,0.05022693,27.79702,7.882631,78.26,13,0,0,2383,2387,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,0.0,89.375,95.0,0
476.553,1.864114,100.1842,30.06199,0.01860685,0.195598,5.433249,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,185.0,460,0,0,75.2,0,0,0.0,0,0,1,0,1.396159,0.05022693,27.79702,7.882631,78.26,13,0,0,2383,2387,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,0.0,89.375,95.0,0
477.557,2.485485,133.3202,30.0729,0.01864298,0.1469833,5.433828,0.006088745,0.0,95.0,0.027783,9.411765,0,0,0,0,0.0,0.2556159,0,0,0,86.27451,185.0,460,0,0,75.2,0,0,0.0,0,0,4,0,1.400077,0.05025654,27.8586,7.957958,77.63,13,0,0,2387,2361,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,2735.0,89.375,89.6,0
478.556,2.485485,133.3202,30.0729,0.01864298,0.1469833,5.433828,0.006088745,0.0,95.0,0.027783,9.411765,0,0,0,0,0.0,0.2556159,0,0,0,86.27451,185.0,460,0,0,75.2,0,0,0.0,0,0,4,0,1.400077,0.05025654,27.8586,7.957958,77.63,13,0,0,2387,2361,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,2735.0,89.375,89.6,0
479.573,2.485485,133.3202,30.0729,0.01864298,0.1469833,5.433828,0.006088745,0.0,95.0,0.027783,9.411765,0,0,0,0,0.0,0.2556159,0,0,0,86.27451,185.0,460,0,0,75.2,0,0,0.0,0,0,4,0,1.400077,0.05025654,27.8586,7.957958,77.63,13,0,0,2387,2361,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,2735.0,89.375,89.6,0
480.57,2.485485,133.3202,30.0729,0.01864298,0.1469833,5.433828,0.006088745,0.0,95.0,0.027783,9.411765,0,0,0,0,0.0,0.2556159,0,0,0,86.27451,185.0,460,0,0,75.2,0,0,0.0,0,0,4,0,1.400077,0.05025654,27.8586,7.957958,77.63,13,0,0,2387,2361,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,2735.0,89.375,89.6,0
481.566,2.485485,133.3202,30.0729,0.01864298,0.1469833,5.433828,0.006088745,0.0,95.0,0.027783,9.411765,0,0,0,0,0.0,0.2556159,0,0,0,86.27451,185.0,460,0,0,75.2,0,0,0.0,0,0,4,0,1.400077,0.05025654,27.8586,7.957958,77.63,13,0,0,2387,2361,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,2735.0,89.375,89.6,0
482.562,16.15565,6.05799,29.78782,2.666834,3.234709,5.49923,0.8709805,2798.25,95.0,3.974292,61.17647,0,0,0,0,3.809466,36.56525,0,0,0,89.41177,185.0,509,0,0,75.2,0,0,0.0,0,0,2,0,1.420446,0.05359464,26.5035,8.039995,77.63,13,0,0,2354,2322,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,3344.5,89.375,87.8,0
483.563,16.15565,6.05799,29.78782,2.666834,3.234709,5.49923,0.8709805,2798.25,95.0,3.974292,61.17647,0,0,0,0,3.809466,36.56525,0,0,0,89.41177,185.0,509,0,0,75.2,0,0,0.0,0,0,2,0,1.420446,0.05359464,26.5035,8.039995,77.63,13,0,0,2354,2322,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,3344.5,89.375,87.8,0
484.568,16.15565,6.05799,29.78782,2.666834,3.234709,5.49923,0.8709805,2798.25,95.0,3.974292,61.17647,0,0,0,0,3.809466,36.56525,0,0,0,89.41177,185.0,509,0,0,75.2,0,0,0.0,0,0,2,0,1.420446,0.05359464,26.5035,8.039995,77.63,13,0,0,2354,2322,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,3344.5,89.375,87.8,0
485.56,16.15565,6.05799,29.78782,2.666834,3.234709,5.49923,0.8709805,2798.25,95.0,3.974292,61.17647,0,0,0,0,3.809466,36.56525,0,0,0,89.41177,185.0,509,0,0,75.2,0,0,0.0,0,0,2,0,1.420446,0.05359464,26.5035,8.039995,77.63,13,0,0,2354,2322,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,3344.5,89.375,87.8,0
486.56,16.15565,6.05799,29.78782,2.666834,3.234709,5.49923,0.8709805,2798.25,95.0,3.974292,61.17647,0,0,0,0,3.809466,36.56525,0,0,0,89.41177,185.0,509,0,0,75.2,0,0,0.0,0,0,2,0,1.420446,0.05359464,26.5035,8.039995,77.63,13,0,0,2354,2322,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,3344.5,89.375,87.8,0
487.559,32.3113,9.689631,29.46912,3.334627,2.022351,5.587819,1.08908,3408.5,95.0,4.973157,62.7451,0,0,0,0,4.916449,45.72144,0,0,0,87.84314,185.0,509,0,0,75.2,0,0,32.38264,0,0,2,0,1.46424,0.05811622,25.19502,8.12038,77.63,13,0,0,2295,2279,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,3930.25,89.375,86.0,0
488.559,32.3113,9.689631,29.46912,3.334627,2.022351,5.587819,1.08908,3408.5,95.0,4.973157,62.7451,0,0,0,0,4.916449,45.72144,0,0,0,87.84314,185.0,509,0,0,75.2,0,0,32.38264,0,0,2,0,1.46424,0.05811622,25.19502,8.12038,77.63,13,0,0,2295,2279,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,3930.25,89.375,86.0,0
489.562,32.3113,9.689631,29.46912,3.334627,2.022351,5.587819,1.08908,3408.5,95.0,4.973157,62.7451,0,0,0,0,4.916449,45.72144,0,0,0,87.84314,185.0,509,0,0,75.2,0,0,32.38264,0,0,2,0,1.46424,0.05811622,25.19502,8.12038,77.63,13,0,0,2295,2279,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,3930.25,89.375,86.0,0
490.56,32.3113,9.689631,29.46912,3.334627,2.022351,5.587819,1.08908,3408.5,95.0,4.973157,62.7451,0,0,0,0,4.916449,45.72144,0,0,0,87.84314,185.0,509,0,0,75.2,0,0,32.38264,0,0,2,0,1.46424,0.05811622,25.19502,8.12038,77.63,13,0,0,2295,2279,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,3930.25,89.375,86.0,0
491.564,32.3113,9.689631,29.46912,3.334627,2.022351,5.587819,1.08908,3408.5,95.0,4.973157,62.7451,0,0,0,0,4.916449,45.72144,0,0,0,87.84314,185.0,509,0,0,75.2,0,0,32.38264,0,0,2,0,1.46424,0.05811622,25.19502,8.12038,77.63,13,0,0,2295,2279,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,3930.25,89.375,86.0,0
492.56,42.87461,10.83654,29.13022,3.956487,1.808312,5.691332,1.292178,4147.5,86.0,5.90058,59.60784,0,0,0,0,5.87608,54.24783,0,0,0,86.66666,185.0,509,0,0,75.2,0,0,31.54264,0,0,2,0,1.521489,0.06339952,23.99843,8.206589,77.63,13,0,0,2287,2301,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,1067.75,89.375,87.8,0
493.561,42.87461,10.83654,29.13022,3.956487,1.808312,5.691332,1.292178,4147.5,86.0,5.90058,59.60784,0,0,0,0,5.87608,54.24783,0,0,0,86.66666,185.0,509,0,0,75.2,0,0,31.54264,0,0,2,0,1.521489,0.06339952,23.99843,8.206589,77.63,13,0,0,2287,2301,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,1067.75,89.375,87.8,0
494.567,42.87461,10.83654,29.13022,3.956487,1.808312,5.691332,1.292178,4147.5,86.0,5.90058,59.60784,0,0,0,0,5.87608,54.24783,0,0,0,86.66666,185.0,509,0,0,75.2,0,0,31.54264,0,0,2,0,1.521489,0.06339952,23.99843,8.206589,77.63,13,0,0,2287,2301,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,1067.75,89.375,87.8,0
495.565,42.87461,10.83654,29.13022,3.956487,1.808312,5.691332,1.292178,4147.5,86.0,5.90058,59.60784,0,0,0,0,5.87608,54.24783,0,0,0,86.66666,185.0,509,0,0,75.2,0,0,31.54264,0,0,2,0,1.521489,0.06339952,23.99843,8.206589,77.63,13,0,0,2287,2301,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,1067.75,89.375,87.8,0
496.566,42.87461,10.83654,29.13022,3.956487,1.808312,5.691332,1.292178,4147.5,86.0,5.90058,59.60784,0,0,0,0,5.87608,54.24783,0,0,0,86.66666,185.0,509,0,0,75.2,0,0,31.54264,0,0,2,0,1.521489,0.06339952,23.99843,8.206589,77.63,13,0,0,2287,2301,0,189.95,0,0,0,80.15,0,0,0,0,1,0,0,1067.75,89.375,87.8,0
